FUNCTION00,STREET_N01,Segment_Di,Lanes,Median,Park,Shoulder,Bikelane,PedCrossin,Length,Index,Dir_drive,ADTJan2009-Dec2009,ADTJan2010-Dec2010,ADTJan2011-Dec2011,ADTJan2012-Dec2012,ADTJan2013-Dec2013,ADTJan2014-Dec2014,ADTJan2015-Dec2015,ADTJan2016-Dec2016,ADTJan2017-Dec2017,ADTJan2018-Dec2018,CollisionsJan2009-Dec2009,CollisionsJan2010-Dec2010,CollisionsJan2011-Dec2011,CollisionsJan2012-Dec2012,CollisionsJan2013-Dec2013,CollisionsJan2014-Dec2014,CollisionsJan2015-Dec2015,CollisionsJan2016-Dec2016,CollisionsJan2017-Dec2017,CollisionsJan2018-Dec2018,LnAvgADT,LnLength,SumCollisions,Offset,Offset2,Distance_to_school,Distance_to_senior,Number of DFS,Site_ID,Location_D,Direction,Speed_Limi,Ward,Neighbourh,Neighbou_1,Latitude,Longitude,Interventi,Enforcemen,Site_ID.1,Location_D.1,Direction.1,Speed_Limi.1,Ward.1,Neighbourh.1,Neighbou_1.1,Latitude.1,Longitude.1,Interventi.1,Enforcemen.1,Site_ID.2,Location_D.2,Direction.2,Speed_Limi.2,Ward.2,Neighbourh.2,Neighbou_1.2,Latitude.2,Longitude.2,Interventi.2,Enforcemen.2,avgADT,speed_osm,lanes_osm
Arterial-Class C (Truck Route Low speeds),156 ST NW,D,2,0,0,0,0,0,300.74,Mid1576,SBD,13310.75,12737.5,12164.25,11591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57223905,-113.5904085,,,,,,,,,,,,,,,,,,,,,,,,,12513.65,60,2
Arterial-Class C (Truck Route Low speeds),156 ST NW,D,2,0,0,0,0,0,450.367,Mid1577,NBD,12144.82295,12375.80212,12606.78129,12689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57556362,-113.5903431,,,,,,,,,,,,,,,,,,,,,,,,,12723.49064,50,3
Arterial-Class C (Truck Route Low speeds),156 ST NW,D,2,0,0,0,0,0,450.367,Mid1577,SBD,12877.01536,13121.91991,13366.82445,13454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57556362,-113.5903431,,,,,,,,,,,,,,,,,,,,,,,,,13343.02597,50,3
Arterial-Class C (Truck Route Low speeds),156 ST NW,D,2,0,0,0,0,0,981.733,Mid1580,NBD,8213.8,7746.6,7279.4,6812.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60557648,-113.5903232,,,,,,,,,,,,,,,,,,,,,,,,,6753.666341,70,2
Arterial-Class C (Truck Route Low speeds),156 ST NW,D,2,0,0,0,0,0,981.733,Mid1580,SBD,8402.2,7897.4,7392.6,6887.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60557648,-113.5903232,,,,,,,,,,,,,,,,,,,,,,,,,6807.282482,70,2
Arterial-Class C (Truck Route Low speeds),167 AV [EB-S] NW,E,1,0,0,0,0,0,987.737,Mid1584,EBD,3099,3355,3611,3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62815955,-113.4045,,,,,,,,,,,,,,,,,,,,,,,,,4693.908752,40,2
Arterial-Class C (Truck Route Low speeds),167 AV [WB-S] NW,W,1,0,0,0,0,0,1022.81,Mid1588,WBD,3170.8,3389.6,3608.4,3827.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62824823,-113.4042629,,,,,,,,,,,,,,,,,,,,,,,,,4516.785206,60,2
Arterial-Class C (Truck Route Low speeds),167 AV NW,D,1,0,0,0,0,0,828.804,Mid1592,EBD,6350.054418,6470.82442,6591.594423,6634.583382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6286166,-113.4244556,,,,,,,,,,,,,,,,,,,,,,,,,7619.296688,60,2
Arterial-Class C (Truck Route Low speeds),167 AV NW,D,1,0,0,0,0,0,828.804,Mid1592,WBD,5426.734225,5529.943845,5633.153465,5669.891679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6286166,-113.4244556,,,,,,,,,,,,,,,,,,,,,,,,,6506.622166,60,2
Arterial-Class C (Truck Route Low speeds),167 AV NW,D,1,0,0,0,0,0,801.92,Mid1593,EBD,7459.642874,7601.515845,7743.388816,7793.889531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62867522,-113.4367813,,,,,,,,,,,,,,,,,,,,,,,,,8477.470026,60,2
Arterial-Class C (Truck Route Low speeds),167 AV NW,D,1,0,0,0,0,0,801.92,Mid1593,WBD,6444.525403,6567.092124,6689.658845,6733.287359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62867522,-113.4367813,,,,,,,,,,,,,,,,,,,,,,,,,7611.347743,60,2
Arterial-Class C (Truck Route Low speeds),167 AV NW,D,1,0,0,0,0,0,1977.16,Mid1594,WBD,2627,2418.5,2210,2001.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62864499,-113.3592915,,,,,,,,,,,,,,,,,,,,,,,,,2054.283902,60,2
Arterial-Class C (Truck Route Low speeds),17 ST,D,2,1,0,1,0,0,2072.9,Mid1595,NBD,4938,4620,4352.5,4085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52958131,-113.3690947,,,,,,,,,,,,,,,,,,,,,,,,,5160.810831,60,2
Arterial-Class C (Truck Route Low speeds),17 ST,D,2,1,0,1,0,0,2072.9,Mid1595,SBD,4476,4484,4243,4002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52958131,-113.3690947,,,,,,,,,,,,,,,,,,,,,,,,,5218.410831,60,2
Arterial-Class C (Truck Route Low speeds),17 ST,D,2,1,0,1,0,0,3361.63,Mid1597,NBD,5228,5108,4731,4333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55393419,-113.3692139,,,,,,,,,,,,,,,,,,,,,,,,,5961.539805,70,3
Arterial-Class C (Truck Route Low speeds),17 ST,D,2,1,0,1,0,0,3361.63,Mid1597,SBD,4642,4572,3855,3604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55393419,-113.3692139,,,,,,,,,,,,,,,,,,,,,,,,,5023.849308,70,3
Arterial-Class C (Truck Route Low speeds),17 ST [NB-S] NW,N,2,1,0,1,0,0,502.084,Mid1601,NBD,5356,5457.864345,5559.728689,5595.988043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4747627,-113.3684862,,,,,,,,,,,,,,,,,,,,,,,,,5877.862654,40,2
Arterial-Class C (Truck Route Low speeds),17 ST [NB-S] NW,N,2,1,0,1,0,0,559.18,Mid1607,NBD,4728,4566,4714.333333,4862.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4850982,-113.3687546,,,,,,,,,,,,,,,,,,,,,,,,,5602.318932,60,2
Arterial-Class C (Truck Route Low speeds),17 ST [SB-S] NW,S,2,1,0,1,0,0,507.464,Mid1614,SBD,5485,5589.317762,5693.635523,5730.768188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47476461,-113.3688477,,,,,,,,,,,,,,,,,,,,,,,,,6019.431788,40,2
Arterial-Class C (Truck Route Low speeds),17 ST [SB-S] NW,S,2,1,0,1,0,0,530.719,Mid1622,SBD,5162.5,4838,4941.666667,5045.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48527905,-113.3689673,,,,,,,,,,,,,,,,,,,,,,,,,5684.393625,60,2
Arterial-Class C (Truck Route Low speeds),17 ST [SB-S] NW,S,2,1,0,1,0,0,340.472,Mid1623,SBD,6088,5492,4896,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51439594,-113.3693112,,,,,,,,,,,,,,,,,,,,,,,,,6257.186682,60,2
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,1475.36,Mid1626,NBD,2070,2690,3310,3471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44744812,-113.3691398,,,,,,,,,,,,,,,,,,,,,,,,,4212.418553,40,1
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,1475.36,Mid1626,SBD,1548.666667,1952.333333,2356,2671.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44744812,-113.3691398,,,,,,,,,,,,,,,,,,,,,,,,,3970.486486,40,1
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,590.492,Mid1627,NBD,4347.319483,4430,4862,5294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45670268,-113.3689063,,,,,,,,,,,,,,,,,,,,,,,,,6334.153781,40,1
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,590.492,Mid1627,SBD,4659.384403,4748,5226,5704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45670268,-113.3689063,,,,,,,,,,,,,,,,,,,,,,,,,6812.360438,40,1
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,451.751,Mid1628,NBD,6614.03697,6739.827586,6865.618203,6910.394286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46146505,-113.3688462,,,,,,,,,,,,,,,,,,,,,,,,,7258.476643,40,1
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,451.751,Mid1628,SBD,6836.078391,6966.091954,7096.105517,7142.384789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46146505,-113.3688462,,,,,,,,,,,,,,,,,,,,,,,,,7502.152702,40,1
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,446.815,Mid1629,NBD,5700.582139,5809,6076.666667,6344.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46550883,-113.3688449,,,,,,,,,,,,,,,,,,,,,,,,,7848.031886,60,2
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,446.815,Mid1629,SBD,6164.754174,6282,6461.333333,6640.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46550883,-113.3688449,,,,,,,,,,,,,,,,,,,,,,,,,8052.937473,60,2
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,1715.23,Mid1631,NBD,4560.177011,4646.90581,4733.634608,4764.506353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49534424,-113.3691012,,,,,,,,,,,,,,,,,,,,,,,,,5633.36393,60,2
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,1715.23,Mid1631,SBD,4563.84054,4650.639014,4737.437487,4768.334034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49534424,-113.3691012,,,,,,,,,,,,,,,,,,,,,,,,,5670.674566,60,2
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,608.368,Mid1632,NBD,4367.841769,4450.912594,4533.983419,4563.553083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50576887,-113.3692373,,,,,,,,,,,,,,,,,,,,,,,,,5362.706078,60,2
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,608.368,Mid1632,SBD,4493.317618,4578.774835,4664.232052,4694.651169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50576887,-113.3692373,,,,,,,,,,,,,,,,,,,,,,,,,5046.751722,60,2
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,407.123,Mid1634,NBD,6161.810165,6279,6542.25,6805.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51035205,-113.3692854,,,,,,,,,,,,,,,,,,,,,,,,,6429.262055,60,2
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,407.123,Mid1634,SBD,6490.557801,6614,6738.5,6863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51035205,-113.3692854,,,,,,,,,,,,,,,,,,,,,,,,,6325.456994,60,2
Arterial-Class C (Truck Route Low speeds),17 ST NW,D,2,1,0,1,0,0,430.328,Mid1635,NBD,6037.953126,6152.787356,6267.621587,6308.497665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57025426,-113.3627,,,,,,,,,,,,,,,,,,,,,,,,,6626.261984,100,2
Arterial-Class C (Truck Route Low speeds),170 ST [NB-S] NW,N,3,1,0,0,0,0,722.037,Mid1640,NBD,25303.75,25006.5,24709.25,24412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5280204,-113.6151429,,,,,,,,,,,,,,,,,,,,,,,,,24948.07664,60,5
Arterial-Class C (Truck Route Low speeds),170 ST [NB-S] NW,N,3,1,0,0,0,0,370.873,Mid1641,NBD,20263.2377,20648.61885,21034,19126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52146081,-113.6151994,,,,,,,,,,,,,,,,,,,,,,,,,21290.42378,60,3
Arterial-Class C (Truck Route Low speeds),170 ST [NB-S] NW,N,3,1,0,0,0,0,454.136,Mid1647,NBD,24812,25598,26384,24507.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53368139,-113.6150856,,,,,,,,,,,,,,,,,,,,,,,,,24940.57777,60,5
Arterial-Class C (Truck Route Low speeds),170 ST [NB-S] NW,N,3,1,0,0,0,0,380.643,Mid1652,NBD,15924.28065,16227.14033,16530,13918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54689157,-113.6153339,,,,,,,,,,,,,,,,,,,,,,,,,15149.07162,50,2
Arterial-Class C (Truck Route Low speeds),170 ST [NB-S] NW,N,3,1,0,0,0,0,476.906,Mid1654,NBD,16694.96574,17012.48287,17330,15522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55075508,-113.6151917,,,,,,,,,,,,,,,,,,,,,,,,,15434.61636,60,4
Arterial-Class C (Truck Route Low speeds),170 ST [NB-S] NW,N,3,1,0,0,0,0,494.763,Mid1667,NBD,13621,13146,12671,11838.33333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57609528,-113.6151459,,,,,,,,,,,,,,,,,,,,,,,,,11311.60597,70,3
Arterial-Class C (Truck Route Low speeds),170 ST [NB-S] SW,N,2,1,0,1,0,0,915.522,Mid1674,NBD,7285.114913,7423.668583,7562.222253,7611.541438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43276594,-113.6144646,,,,,,,,,,,,,,,,,,,,,,,,,7881.952791,40,2
Arterial-Class C (Truck Route Low speeds),170 ST [NB-S] SW,N,2,1,0,1,0,0,417.249,Mid1675,NBD,2113.5,2962,2812.666667,2663.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42665587,-113.6146207,,,,,,,,,,,,,,,,,,,,,,,,,3627.8,70,2
Arterial-Class C (Truck Route Low speeds),170 ST [SB-S] NW,S,3,1,0,0,0,0,728.232,Mid1682,SBD,21672.62806,22084.81403,22497,21047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51633985,-113.6155307,,,,,,,,,,,,,,,,,,,,,,,,,23020.52262,60,3
Arterial-Class C (Truck Route Low speeds),170 ST [SB-S] NW,S,3,1,0,0,0,0,334.332,Mid1685,SBD,20540.68434,20931.34217,21322,19400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52164184,-113.6156064,,,,,,,,,,,,,,,,,,,,,,,,,21719.25141,60,3
Arterial-Class C (Truck Route Low speeds),170 ST [SB-S] NW,S,3,1,0,0,0,0,769.217,Mid1686,SBD,24356.75,24208.5,24060.25,23912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52829078,-113.6153908,,,,,,,,,,,,,,,,,,,,,,,,,24830.92496,50,3
Arterial-Class C (Truck Route Low speeds),170 ST [SB-S] NW,S,3,1,0,0,0,0,406.945,Mid1690,SBD,24928,25840,26752,25202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53395199,-113.6154014,,,,,,,,,,,,,,,,,,,,,,,,,25813.29937,60,3
Arterial-Class C (Truck Route Low speeds),170 ST [SB-S] NW,S,3,1,0,0,0,0,509.261,Mid1694,SBD,17619.78785,17954.89392,18290,15283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55093559,-113.615439,,,,,,,,,,,,,,,,,,,,,,,,,16042.86027,50,2
Arterial-Class C (Truck Route Low speeds),170 ST [SB-S] NW,S,3,1,0,0,0,0,687.148,Mid1696,SBD,16545.5,20230,17952.5,15675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55641704,-113.6154437,,,,,,,,,,,,,,,,,,,,,,,,,17724.03864,60,2
Arterial-Class C (Truck Route Low speeds),170 ST [SB-S] NW,S,3,1,0,0,0,0,441.483,Mid1704,SBD,13993.66667,13642.33333,13291,12023.33333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57636579,-113.6154378,,,,,,,,,,,,,,,,,,,,,,,,,11239.19611,70,3
Arterial-Class C (Truck Route Low speeds),170 ST [SB-S] SW,S,2,1,0,1,0,0,965.539,Mid1710,SBD,6772.554729,6901.360153,7030.165577,7076.014802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43321675,-113.6149285,,,,,,,,,,,,,,,,,,,,,,,,,7284.354629,70,2
Arterial-Class C (Truck Route Low speeds),170 ST [SB-S] SW,S,2,1,0,1,0,0,416.521,Mid1711,SBD,1452.5,2184,2193,2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4267464,-113.6148275,,,,,,,,,,,,,,,,,,,,,,,,,3346.85,70,2
Arterial-Class C (Truck Route Low speeds),170 ST NW,D,3,1,0,0,0,0,1096.1,Mid1715,NBD,7391.168605,7531.739282,7672.309959,7722.347112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59065241,-113.6151344,,,,,,,,,,,,,,,,,,,,,,,,,8390.745223,70,3
Arterial-Class C (Truck Route Low speeds),170 ST NW,D,3,1,0,0,0,0,1096.1,Mid1715,SBD,7157.618667,7293.74752,7429.876373,7478.332426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59065241,-113.6151344,,,,,,,,,,,,,,,,,,,,,,,,,7859.738016,70,3
Arterial-Class C (Truck Route Low speeds),170 ST NW,D,3,1,0,0,0,0,1455.54,Mid1716,NBD,8666,7875.75,7085.5,6295.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60763553,-113.6150722,,,,,,,,,,,,,,,,,,,,,,,,,6457.99894,60,3
Arterial-Class C (Truck Route Low speeds),170 ST NW,D,3,1,0,0,0,0,1455.54,Mid1716,SBD,8629,7732.25,6835.5,5938.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60763553,-113.6150722,,,,,,,,,,,,,,,,,,,,,,,,,5900.436803,60,3
Arterial-Class C (Truck Route Low speeds),18 ST NW,D,1,0,0,0,0,0,1491.3,Mid1721,NBD,1679.333333,1651.666667,1624,2064.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62213778,-113.3691829,,,,,,,,,,,,,,,,,,,,,,,,,2300.743734,60,2
Arterial-Class C (Truck Route Low speeds),18 ST NW,D,1,0,0,0,0,0,1491.3,Mid1721,SBD,1579.666667,1571.333333,1563,2063.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62213778,-113.3691829,,,,,,,,,,,,,,,,,,,,,,,,,2359.77575,60,2
Arterial-Class C (Truck Route Low speeds),184 ST [NB-S] NW,N,1,0,2,0,0,0,470.395,Mid1737,NBD,7472,7785,8101.666667,8418.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56790585,-113.6400836,,,,,,,,,,,,,,,,,,,,,,,,,8564.238005,60,1
Arterial-Class C (Truck Route Low speeds),184 ST [NB-S] NW,N,1,0,2,0,0,0,1689.06,Mid1743,NBD,5307,4919,5527.5,6136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58201214,-113.6395531,,,,,,,,,,,,,,,,,,,,,,,,,5984.178612,60,2
Arterial-Class C (Truck Route Low speeds),184 ST [SB-S] NW,S,1,0,2,0,0,0,527.163,Mid1752,SBD,7990,7918,8508.333333,9098.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56808621,-113.6402964,,,,,,,,,,,,,,,,,,,,,,,,,9253.028737,60,2
Arterial-Class C (Truck Route Low speeds),184 ST [SB-S] NW,S,1,0,2,0,0,0,1676.67,Mid1754,SBD,4962,4977,5789.5,6602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5820127,-113.6397403,,,,,,,,,,,,,,,,,,,,,,,,,6418.562502,60,2
Arterial-Class C (Truck Route Low speeds),184 ST NW,D,1,0,2,0,0,0,689.701,Mid1760,NBD,6426,6929,7119.5,7310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56269257,-113.6396026,,,,,,,,,,,,,,,,,,,,,,,,,7128.973563,50,2
Arterial-Class C (Truck Route Low speeds),184 ST NW,D,1,0,2,0,0,0,689.701,Mid1760,SBD,6970,6784,7324,7864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56269257,-113.6396026,,,,,,,,,,,,,,,,,,,,,,,,,7762.604862,50,2
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,364.428,Mid1772,EBD,16521,16361,15707,15716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45180289,-113.4701597,,,,,,,,,,,,,,,,,,,,,,,,,15720.70425,60,2
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,408.024,Mid1774,EBD,13051.48982,13299.71264,13547.93547,13636.29219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45227839,-113.4760987,,,,,,,,,,,,,,,,,,,,,,,,,14323.16366,60,2
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,422.357,Mid1778,EBD,14144.21335,14413.21839,14682.22344,14777.97774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45356539,-113.4827401,,,,,,,,,,,,,,,,,,,,,,,,,15522.35687,60,3
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,391.414,Mid1782,EBD,14288.50155,14560.25078,14832,15150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45368249,-113.4890692,,,,,,,,,,,,,,,,,,,,,,,,,15292.57365,60,1
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,464.615,Mid1784,EBD,12123,13735,15347,16959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45381006,-113.4979666,,,,,,,,,,,,,,,,,,,,,,,,,17505.70934,60,2
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,494.313,Mid1790,EBD,14578.83371,14856.10468,15133.37566,15232.07227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45384017,-113.5051836,,,,,,,,,,,,,,,,,,,,,,,,,15860.78955,40,2
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,553.696,Mid1791,EBD,11014,13759,13292.5,12826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45381624,-113.5213678,,,,,,,,,,,,,,,,,,,,,,,,,13070.15206,40,2
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,368.479,Mid1793,EBD,9897,10376,10855,9797.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45420361,-113.5763622,,,,,,,,,,,,,,,,,,,,,,,,,9428.558314,40,2
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,408.247,Mid1796,EBD,11064,12063,13062,10299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45397331,-113.5623303,,,,,,,,,,,,,,,,,,,,,,,,,11756.76922,60,2
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,520.11,Mid1798,EBD,8186.4,8260.8,8335.2,8409.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45399959,-113.5695639,,,,,,,,,,,,,,,,,,,,,,,,,8677.538404,60,1
Arterial-Class C (Truck Route Low speeds),23 AV [EB-S] NW,E,1,0,0,0,0,0,440.789,Mid1802,EBD,9867,10542,11217,10123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45630189,-113.5853341,,,,,,,,,,,,,,,,,,,,,,,,,10391.63895,60,2
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,410.505,Mid1804,WBD,15048,15483,15550,15481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45198167,-113.4699452,,,,,,,,,,,,,,,,,,,,,,,,,15221.69066,70,2
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,380.561,Mid1805,WBD,12979.80715,13226.66667,13473.52618,13561.39762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45236709,-113.4758342,,,,,,,,,,,,,,,,,,,,,,,,,14244.49659,60,2
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,494.126,Mid1816,WBD,14219.66572,14490.10577,14760.54583,14856.81093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4540199,-113.505186,,,,,,,,,,,,,,,,,,,,,,,,,15078.87255,50,2
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,544.485,Mid1817,WBD,13621,14768.25,15915.5,17062.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45407713,-113.4973673,,,,,,,,,,,,,,,,,,,,,,,,,17598.83191,60,2
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,401.577,Mid1818,WBD,15646.83402,15944.41701,16242,14842.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45422112,-113.4889453,,,,,,,,,,,,,,,,,,,,,,,,,17028.7814,90,1
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,361.658,Mid1821,WBD,9654,9871.5,10089,9353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4543832,-113.5763258,,,,,,,,,,,,,,,,,,,,,,,,,8985.403982,40,2
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,413.428,Mid1823,WBD,12052,12153,12254,11404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45415288,-113.5622894,,,,,,,,,,,,,,,,,,,,,,,,,12581.12697,60,1
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,519.847,Mid1825,WBD,7883.4,7996.8,8110.2,8223.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45417932,-113.5695666,,,,,,,,,,,,,,,,,,,,,,,,,8665.033489,60,2
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,406.436,Mid1829,WBD,9675,10195,10715,9513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45639047,-113.5849659,,,,,,,,,,,,,,,,,,,,,,,,,9947.481062,40,1
Arterial-Class C (Truck Route Low speeds),23 AV [WB-S] NW,W,1,0,0,0,0,0,559.914,Mid1836,WBD,11399,14640,14151.5,13663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45399376,-113.5208193,,,,,,,,,,,,,,,,,,,,,,,,,14249.13489,60,2
