FUNCTION00,STREET_N01,Segment_Di,Lanes,Median,Park,Shoulder,Bikelane,PedCrossin,Length,Index,Dir_drive,ADTJan2009-Dec2009,ADTJan2010-Dec2010,ADTJan2011-Dec2011,ADTJan2012-Dec2012,ADTJan2013-Dec2013,ADTJan2014-Dec2014,ADTJan2015-Dec2015,ADTJan2016-Dec2016,ADTJan2017-Dec2017,ADTJan2018-Dec2018,CollisionsJan2009-Dec2009,CollisionsJan2010-Dec2010,CollisionsJan2011-Dec2011,CollisionsJan2012-Dec2012,CollisionsJan2013-Dec2013,CollisionsJan2014-Dec2014,CollisionsJan2015-Dec2015,CollisionsJan2016-Dec2016,CollisionsJan2017-Dec2017,CollisionsJan2018-Dec2018,LnAvgADT,LnLength,SumCollisions,Offset,Offset2,Distance_to_school,Distance_to_senior,Number of DFS,Site_ID,Location_D,Direction,Speed_Limi,Ward,Neighbourh,Neighbou_1,Latitude,Longitude,Interventi,Enforcemen,Site_ID.1,Location_D.1,Direction.1,Speed_Limi.1,Ward.1,Neighbourh.1,Neighbou_1.1,Latitude.1,Longitude.1,Interventi.1,Enforcemen.1,Site_ID.2,Location_D.2,Direction.2,Speed_Limi.2,Ward.2,Neighbourh.2,Neighbou_1.2,Latitude.2,Longitude.2,Interventi.2,Enforcemen.2,avgADT,speed_osm,lanes_osm
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49984618,-113.4628828,,,,,,,,,,,,,,,,,,,,,,,,,14450.14932,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49996641,-113.4903426,,,,,,,,,,,,,,,,,,,,,,,,,15367.95292,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49993526,-113.4627084,,,,,,,,,,,,,,,,,,,,,,,,,14859.62956,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59761224,-113.4428351,,,,,,,,,,,,,,,,,,,,,,,,,12180.021,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61279798,-113.4427274,,,,,,,,,,,,,,,,,,,,,,,,,10515.35075,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61765051,-113.4427556,,,,,,,,,,,,,,,,,,,,,,,,,8588.351575,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59761318,-113.4430375,,,,,,,,,,,,,,,,,,,,,,,,,12299.03658,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6130685,-113.4429293,,,,,,,,,,,,,,,,,,,,,,,,,11011.80273,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61801087,-113.4429534,,,,,,,,,,,,,,,,,,,,,,,,,9032.943041,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57272183,-113.4429917,,,,,,,,,,,,,,,,,,,,,,,,,3766.9,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57272183,-113.4429917,,,,,,,,,,,,,,,,,,,,,,,,,3521.1,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57649584,-113.4429693,,,,,,,,,,,,,,,,,,,,,,,,,4517.603552,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57649584,-113.4429693,,,,,,,,,,,,,,,,,,,,,,,,,3764.960277,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5824264,-113.4429306,,,,,,,,,,,,,,,,,,,,,,,,,5999.406754,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5824264,-113.4429306,,,,,,,,,,,,,,,,,,,,,,,,,5240.118614,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58907604,-113.4429338,,,,,,,,,,,,,,,,,,,,,,,,,11857.62243,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58907604,-113.4429338,,,,,,,,,,,,,,,,,,,,,,,,,11636.97088,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50731198,-113.5285328,,,,,,,,,,,,,,,,,,,,,,,,,18088.12913,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50749044,-113.5282128,,,,,,,,,,,,,,,,,,,,,,,,,17616.62695,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48879015,-113.4425747,,,,,,,,,,,,,,,,,,,,,,,,,19634.35855,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49705746,-113.4425929,,,,,,,,,,,,,,,,,,,,,,,,,18844.01506,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50325792,-113.4426035,,,,,,,,,,,,,,,,,,,,,,,,,18890.05221,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50658299,-113.4426518,,,,,,,,,,,,,,,,,,,,,,,,,19052.73768,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51610892,-113.4427982,,,,,,,,,,,,,,,,,,,,,,,,,20267.96769,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51035768,-113.4427651,,,,,,,,,,,,,,,,,,,,,,,,,20426.77731,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52293838,-113.4428081,,,,,,,,,,,,,,,,,,,,,,,,,20839.34891,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51961353,-113.4428065,,,,,,,,,,,,,,,,,,,,,,,,,22166.34988,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5393847,-113.4432047,,,,,,,,,,,,,,,,,,,,,,,,,20420.55923,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48942005,-113.4427608,,,,,,,,,,,,,,,,,,,,,,,,,20835.27936,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49732793,-113.4427838,,,,,,,,,,,,,,,,,,,,,,,,,20601.93396,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50343848,-113.442785,,,,,,,,,,,,,,,,,,,,,,,,,20690.88343,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50658388,-113.4428417,,,,,,,,,,,,,,,,,,,,,,,,,21216.51504,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51035854,-113.442949,,,,,,,,,,,,,,,,,,,,,,,,,18795.76674,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51610982,-113.4429912,,,,,,,,,,,,,,,,,,,,,,,,,20971.00712,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51979406,-113.4429806,,,,,,,,,,,,,,,,,,,,,,,,,24003.70398,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52302907,-113.4429849,,,,,,,,,,,,,,,,,,,,,,,,,22144.28866,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53956573,-113.4434844,,,,,,,,,,,,,,,,,,,,,,,,,24459.15415,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56805532,-113.4640221,,,,,,,,,,,,,,,,,,,,,,,,,4577.758236,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56805532,-113.4640221,,,,,,,,,,,,,,,,,,,,,,,,,4979.864732,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5179831,-113.440037,,,,,,,,,,,,,,,,,,,,,,,,,13310.07743,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51795278,-113.4729006,,,,,,,,,,,,,,,,,,,,,,,,,14211.40637,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51807076,-113.439567,,,,,,,,,,,,,,,,,,,,,,,,,11638.68561,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51808329,-113.5033859,,,,,,,,,,,,,,,,,,,,,,,,,13367.1841,40,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51808329,-113.5033859,,,,,,,,,,,,,,,,,,,,,,,,,13772.65156,40,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59376932,-113.4671859,,,,,,,,,,,,,,,,,,,,,,,,,17702.9698,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59826358,-113.4674753,,,,,,,,,,,,,,,,,,,,,,,,,16512.34079,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59377013,-113.4673671,,,,,,,,,,,,,,,,,,,,,,,,,16710.99718,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56806999,-113.4673052,,,,,,,,,,,,,,,,,,,,,,,,,9869.785747,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56806999,-113.4673052,,,,,,,,,,,,,,,,,,,,,,,,,6918.556316,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56348715,-113.4673084,,,,,,,,,,,,,,,,,,,,,,,,,8903.363732,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56348715,-113.4673084,,,,,,,,,,,,,,,,,,,,,,,,,7502.224757,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57903287,-113.4673018,,,,,,,,,,,,,,,,,,,,,,,,,13479.04081,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57903287,-113.4673018,,,,,,,,,,,,,,,,,,,,,,,,,15302.15852,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57193397,-113.467308,,,,,,,,,,,,,,,,,,,,,,,,,11290.8695,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57193397,-113.467308,,,,,,,,,,,,,,,,,,,,,,,,,12184.81884,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58756932,-113.4672533,,,,,,,,,,,,,,,,,,,,,,,,,17688.03613,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58756932,-113.4672533,,,,,,,,,,,,,,,,,,,,,,,,,17802.67118,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59062452,-113.4672496,,,,,,,,,,,,,,,,,,,,,,,,,17412.89042,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59062452,-113.4672496,,,,,,,,,,,,,,,,,,,,,,,,,18354.45733,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5234471,-113.4557065,,,,,,,,,,,,,,,,,,,,,,,,,9503.939142,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52029992,-113.4552553,,,,,,,,,,,,,,,,,,,,,,,,,10293.86656,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52344785,-113.4558709,,,,,,,,,,,,,,,,,,,,,,,,,10199.34932,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53477164,-113.4561737,,,,,,,,,,,,,,,,,,,,,,,,,5797.298231,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53477164,-113.4561737,,,,,,,,,,,,,,,,,,,,,,,,,5662.122722,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52520172,-113.4464293,,,,,,,,,,,,,,,,,,,,,,,,,5121.034671,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52528983,-113.4460527,,,,,,,,,,,,,,,,,,,,,,,,,6061.202145,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52514153,-113.4528754,,,,,,,,,,,,,,,,,,,,,,,,,5328.618846,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52514153,-113.4528754,,,,,,,,,,,,,,,,,,,,,,,,,5611.517496,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43705011,-113.4666848,,,,,,,,,,,,,,,,,,,,,,,,,16068.22962,100,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45430202,-113.4663407,,,,,,,,,,,,,,,,,,,,,,,,,16182.05,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46176049,-113.466333,,,,,,,,,,,,,,,,,,,,,,,,,17114.99987,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46948861,-113.4663415,,,,,,,,,,,,,,,,,,,,,,,,,16735.90198,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47802542,-113.4663383,,,,,,,,,,,,,,,,,,,,,,,,,18622.15224,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48557608,-113.4668598,,,,,,,,,,,,,,,,,,,,,,,,,16096.3801,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49662982,-113.4670466,,,,,,,,,,,,,,,,,,,,,,,,,10247.81103,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49105828,-113.467011,,,,,,,,,,,,,,,,,,,,,,,,,11650.34594,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42800208,-113.4729984,,,,,,,,,,,,,,,,,,,,,,,,,9309.913141,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43741011,-113.4668082,,,,,,,,,,,,,,,,,,,,,,,,,13392.58973,100,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45448404,-113.4668548,,,,,,,,,,,,,,,,,,,,,,,,,16669.85,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46221211,-113.4668514,,,,,,,,,,,,,,,,,,,,,,,,,17767.71621,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46724436,-113.4668531,,,,,,,,,,,,,,,,,,,,,,,,,17061.43376,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47847708,-113.4668659,,,,,,,,,,,,,,,,,,,,,,,,,18871.06534,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48602735,-113.4673001,,,,,,,,,,,,,,,,,,,,,,,,,14823.30034,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49132933,-113.4673391,,,,,,,,,,,,,,,,,,,,,,,,,10226.87006,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42163317,-113.4755624,,,,,,,,,,,,,,,,,,,,,,,,,4621.05,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42163317,-113.4755624,,,,,,,,,,,,,,,,,,,,,,,,,4645.35,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4151881,-113.4812881,,,,,,,,,,,,,,,,,,,,,,,,,4270.434866,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4151881,-113.4812881,,,,,,,,,,,,,,,,,,,,,,,,,4662.291956,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52671613,-113.4062149,,,,,,,,,,,,,,,,,,,,,,,,,2083.609244,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52671613,-113.4062149,,,,,,,,,,,,,,,,,,,,,,,,,2802.040832,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53412906,-113.4940291,,,,,,,,,,,,,,,,,,,,,,,,,27450.61291,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53430899,-113.4940767,,,,,,,,,,,,,,,,,,,,,,,,,20422.32425,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.548481,-113.487993,,,,,,,,,,,,,,,,,,,,,,,,,7837.894738,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.548481,-113.487993,,,,,,,,,,,,,,,,,,,,,,,,,7858.691722,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57374985,-113.4922684,,,,,,,,,,,,,,,,,,,,,,,,,23164.14745,50,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57374985,-113.4922684,,,,,,,,,,,,,,,,,,,,,,,,,26466.47195,50,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53751254,-113.4464151,,,,,,,,,,,,,,,,,,,,,,,,,12741.19561,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53830231,-113.4233823,,,,,,,,,,,,,,,,,,,,,,,,,4961.948949,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53847834,-113.4226181,,,,,,,,,,,,,,,,,,,,,,,,,3811.444177,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53760152,-113.4462239,,,,,,,,,,,,,,,,,,,,,,,,,12677.64641,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53755975,-113.4372762,,,,,,,,,,,,,,,,,,,,,,,,,12473.54161,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53754027,-113.452438,,,,,,,,,,,,,,,,,,,,,,,,,12452.98495,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53754027,-113.452438,,,,,,,,,,,,,,,,,,,,,,,,,12169.02403,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53791498,-113.4759004,,,,,,,,,,,,,,,,,,,,,,,,,12807.25454,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53791498,-113.4759004,,,,,,,,,,,,,,,,,,,,,,,,,13555.06472,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5142362,-113.4861249,,,,,,,,,,,,,,,,,,,,,,,,,12042.28062,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51423629,-113.486146,,,,,,,,,,,,,,,,,,,,,,,,,15293.81649,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47640464,-113.486094,,,,,,,,,,,,,,,,,,,,,,,,,9744.459957,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47640464,-113.486094,,,,,,,,,,,,,,,,,,,,,,,,,9419.202828,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4853908,-113.486106,,,,,,,,,,,,,,,,,,,,,,,,,11341.48967,60,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4853908,-113.486106,,,,,,,,,,,,,,,,,,,,,,,,,11690.69474,60,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49222029,-113.4861183,,,,,,,,,,,,,,,,,,,,,,,,,11557.45795,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49222029,-113.4861183,,,,,,,,,,,,,,,,,,,,,,,,,12337.98635,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50178982,-113.4555228,,,,,,,,,,,,,,,,,,,,,,,,,18173.94084,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50998186,-113.4392636,,,,,,,,,,,,,,,,,,,,,,,,,9063.004319,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50179119,-113.4558227,,,,,,,,,,,,,,,,,,,,,,,,,18050.3136,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51025104,-113.4391772,,,,,,,,,,,,,,,,,,,,,,,,,10419.28827,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5411419,-113.3802659,,,,,,,,,,,,,,,,,,,,,,,,,15140.36285,70,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54014386,-113.3447555,,,,,,,,,,,,,,,,,,,,,,,,,15555.453,70,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5401304,-113.3588517,,,,,,,,,,,,,,,,,,,,,,,,,15658.15761,70,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50500078,-113.53496,,,,,,,,,,,,,,,,,,,,,,,,,19886.39213,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50526773,-113.5342833,,,,,,,,,,,,,,,,,,,,,,,,,19049.32166,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62048236,-113.5872196,,,,,,,,,,,,,,,,,,,,,,,,,5339.521011,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62092895,-113.5864338,,,,,,,,,,,,,,,,,,,,,,,,,5256.869218,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53823464,-113.4874544,,,,,,,,,,,,,,,,,,,,,,,,,17448.94951,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53570402,-113.484076,,,,,,,,,,,,,,,,,,,,,,,,,14332.9642,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42481886,-113.4848734,,,,,,,,,,,,,,,,,,,,,,,,,15271.36092,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42496414,-113.4769476,,,,,,,,,,,,,,,,,,,,,,,,,12396.01759,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42479396,-113.4394329,,,,,,,,,,,,,,,,,,,,,,,,,7983.18296,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42493588,-113.5127632,,,,,,,,,,,,,,,,,,,,,,,,,13103.36643,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42514388,-113.4769529,,,,,,,,,,,,,,,,,,,,,,,,,13126.35878,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42490744,-113.4845774,,,,,,,,,,,,,,,,,,,,,,,,,18035.51468,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42497361,-113.439417,,,,,,,,,,,,,,,,,,,,,,,,,7616.964771,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5955556,-113.4259669,,,,,,,,,,,,,,,,,,,,,,,,,15506.16827,60,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50367901,-113.5658022,,,,,,,,,,,,,,,,,,,,,,,,,13228.2647,80,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5546639,-113.5507391,,,,,,,,,,,,,,,,,,,,,,,,,18866.75899,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5610463,-113.5513703,,,,,,,,,,,,,,,,,,,,,,,,,18092.44237,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56849716,-113.5493788,,,,,,,,,,,,,,,,,,,,,,,,,15734.18215,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55511378,-113.5508958,,,,,,,,,,,,,,,,,,,,,,,,,19356.19929,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56122665,-113.5515374,,,,,,,,,,,,,,,,,,,,,,,,,19441.17621,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56867735,-113.5495037,,,,,,,,,,,,,,,,,,,,,,,,,16551.97095,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42261353,-113.5162198,,,,,,,,,,,,,,,,,,,,,,,,,9533.277552,40,2
